8.099500000000000810e+00,1.596219999999999928e+01,1.361989999999999945e+01,1.054759999999999920e+01,1.889480000000000004e+01,2.202720000000000056e+01,1.311679999999999957e+01,1.000189999999999912e+01,1.379279999999999973e+01,1.719359999999999999e+01,2.202280000000000015e+01,2.810689999999999955e+01,3.401109999999999900e+01,3.025270000000000081e+01,1.632150000000000034e+01,1.222049999999999947e+01,2.543169999999999931e+01,3.145420000000000016e+01,3.466919999999999646e+01,3.297590000000000288e+01,2.892980000000000018e+01,3.656419999999999959e+01,4.382009999999999650e+01,4.334190000000000254e+01,4.529699999999999704e+01,5.860349999999999682e+01,6.922610000000000241e+01,8.175799999999999557e+01,1.048893000000000058e+02,1.455688000000000102e+02,2.274484999999999957e+02,7.259669999999999845e+02,8.767685999999999922e+02,3.671551999999999794e+02,2.064196000000000026e+02,1.659636000000000138e+02,7.601500000000000057e+01,7.498009999999999309e+01,6.884369999999999834e+01,5.431410000000000338e+01,3.654990000000000094e+01,3.814779999999999660e+01,4.069279999999999831e+01,3.894239999999999924e+01,3.501910000000000167e+01,2.651089999999999947e+01,1.782400000000000162e+01,2.043230000000000146e+01,2.638800000000000168e+01,2.467210000000000036e+01,2.322629999999999839e+01,2.322040000000000148e+01,2.162049999999999983e+01,2.519269999999999854e+01,2.014750000000000085e+01,1.291430000000000078e+01,2.016959999999999908e+01,1.421410000000000018e+01,1.514770000000000039e+01,1.445759999999999934e+01,2.588530000000000086e+01,4.999560000000000315e+01,4.099880000000000280e+01,6.081750000000000256e+01
1.354190000000000005e+01,1.724810000000000088e+01,1.369609999999999950e+01,1.645710000000000051e+01,1.866460000000000008e+01,1.241200000000000081e+01,9.000500000000000611e+00,1.220369999999999955e+01,1.587020000000000053e+01,1.642770000000000152e+01,1.376929999999999943e+01,9.083500000000000796e+00,2.089460000000000051e+01,2.061690000000000111e+01,1.642370000000000019e+01,1.674449999999999861e+01,1.247240000000000038e+01,2.146509999999999962e+01,2.424449999999999861e+01,2.941890000000000072e+01,2.894510000000000005e+01,3.052590000000000003e+01,3.278889999999999816e+01,3.771029999999999660e+01,4.548519999999999897e+01,4.497710000000000008e+01,5.736410000000000053e+01,6.738330000000000553e+01,8.569549999999999557e+01,1.254514999999999958e+02,2.016921000000000106e+02,6.480408999999999651e+02,7.697895999999999503e+02,3.683677999999999884e+02,2.018959999999999866e+02,2.311192000000000064e+02,1.760689000000000135e+02,1.074655000000000058e+02,1.203766999999999996e+02,5.556759999999999877e+01,2.008020000000000138e+01,1.430300000000000082e+01,2.365230000000000032e+01,2.473549999999999827e+01,2.001849999999999952e+01,2.275509999999999877e+01,2.245840000000000103e+01,2.619669999999999987e+01,2.142839999999999989e+01,1.940230000000000032e+01,2.251450000000000173e+01,2.233530000000000015e+01,1.890319999999999823e+01,1.488690000000000069e+01,1.615399999999999991e+01,9.246999999999999886e+00,8.399200000000000443e+00,8.063499999999999446e+00,1.190549999999999997e+01,2.196679999999999922e+01,3.036380000000000123e+01,3.452790000000000248e+01,3.970210000000000150e+01,4.619030000000000058e+01
7.423899999999999721e+00,6.095500000000000362e+00,8.993100000000000094e+00,1.087020000000000053e+01,8.018000000000000682e+00,9.311299999999999244e+00,2.068649999999999878e+01,3.199820000000000064e+01,2.586360000000000170e+01,1.809489999999999910e+01,2.484530000000000172e+01,1.884270000000000067e+01,1.648379999999999868e+01,1.990980000000000061e+01,1.335510000000000019e+01,1.275900000000000034e+01,1.606330000000000169e+01,1.701399999999999935e+01,1.614379999999999882e+01,1.178689999999999927e+01,1.506230000000000047e+01,2.638479999999999848e+01,3.357300000000000040e+01,3.784720000000000084e+01,3.657670000000000243e+01,4.086189999999999856e+01,5.237169999999999703e+01,6.794679999999999609e+01,8.710269999999999868e+01,1.208070000000000022e+02,1.995184000000000140e+02,6.611174999999999500e+02,8.006151999999999589e+02,3.751216999999999757e+02,2.011222999999999956e+02,1.684851999999999919e+02,1.488387999999999920e+02,1.447560000000000002e+02,2.627004999999999768e+02,2.153656000000000006e+02,4.080360000000000298e+01,2.260399999999999920e+01,1.390830000000000055e+01,1.494510000000000005e+01,1.574380000000000024e+01,1.712079999999999913e+01,1.762300000000000111e+01,1.678640000000000043e+01,1.909069999999999823e+01,2.622119999999999962e+01,2.525059999999999860e+01,2.186789999999999878e+01,1.947800000000000153e+01,1.352989999999999959e+01,1.400440000000000040e+01,1.633759999999999835e+01,1.819549999999999912e+01,1.567329999999999934e+01,1.806459999999999866e+01,2.067109999999999914e+01,3.022970000000000113e+01,3.754039999999999822e+01,3.841250000000000142e+01,5.634279999999999688e+01
8.565899999999999181e+00,1.015049999999999919e+01,1.890319999999999823e+01,1.649370000000000047e+01,1.264390000000000036e+01,1.983549999999999969e+01,2.525199999999999889e+01,3.304840000000000089e+01,3.042340000000000089e+01,2.446010000000000062e+01,3.535300000000000153e+01,2.757860000000000156e+01,1.313860000000000028e+01,1.684880000000000067e+01,2.210439999999999827e+01,1.687620000000000076e+01,1.878819999999999979e+01,2.624960000000000093e+01,2.925179999999999936e+01,3.097729999999999961e+01,2.921099999999999852e+01,3.324040000000000106e+01,3.782330000000000325e+01,4.196659999999999968e+01,5.086520000000000152e+01,5.537760000000000105e+01,6.671359999999999957e+01,8.319039999999999679e+01,9.942730000000000246e+01,1.372324000000000126e+02,2.186222999999999956e+02,6.955755000000000337e+02,8.284237000000000535e+02,3.748584000000000174e+02,1.669556000000000040e+02,1.137730999999999995e+02,7.037520000000000664e+01,6.196419999999999817e+01,2.201189999999999998e+02,3.419621999999999957e+02,1.907630000000000052e+02,3.107580000000000098e+01,3.578269999999999840e+01,5.043849999999999767e+01,3.731779999999999831e+01,2.708409999999999940e+01,2.787829999999999941e+01,2.178419999999999845e+01,1.833439999999999870e+01,2.615549999999999997e+01,2.613469999999999871e+01,2.972060000000000102e+01,2.430780000000000030e+01,2.151429999999999865e+01,1.987969999999999970e+01,1.407820000000000071e+01,1.717419999999999902e+01,1.434200000000000053e+01,2.302860000000000085e+01,3.684129999999999683e+01,3.310549999999999926e+01,4.459879999999999711e+01,4.047970000000000113e+01,3.879789999999999850e+01
1.342149999999999999e+01,1.035740000000000016e+01,1.043609999999999971e+01,1.900329999999999941e+01,1.727789999999999893e+01,1.933729999999999905e+01,1.618769999999999953e+01,2.075509999999999877e+01,2.293900000000000006e+01,2.333220000000000027e+01,2.170870000000000033e+01,2.004149999999999920e+01,2.356899999999999906e+01,2.046969999999999956e+01,2.573689999999999856e+01,2.591300000000000026e+01,2.426239999999999952e+01,2.971330000000000027e+01,3.590679999999999694e+01,3.686860000000000070e+01,3.849779999999999802e+01,4.217940000000000111e+01,4.843659999999999854e+01,4.675249999999999773e+01,4.678629999999999711e+01,5.657130000000000081e+01,7.099970000000000425e+01,8.858979999999999677e+01,1.089050000000000011e+02,1.474583000000000084e+02,2.313400000000000034e+02,7.335516999999999825e+02,8.642133999999999787e+02,3.880620999999999867e+02,1.755791999999999859e+02,1.124106000000000023e+02,1.182864000000000004e+02,1.536268000000000029e+02,1.382244000000000028e+02,1.255504999999999995e+02,1.269073000000000064e+02,7.624009999999999820e+01,5.710139999999999816e+01,7.728409999999999513e+01,8.357569999999999766e+01,7.292119999999999891e+01,6.571410000000000196e+01,4.740350000000000108e+01,2.940790000000000148e+01,3.052070000000000149e+01,2.452530000000000143e+01,1.231649999999999956e+01,2.617089999999999961e+01,3.550090000000000146e+01,2.336250000000000071e+01,2.518840000000000146e+01,2.134319999999999951e+01,2.527639999999999887e+01,2.307509999999999906e+01,2.931800000000000139e+01,4.112310000000000088e+01,3.434609999999999985e+01,3.679350000000000165e+01,3.897599999999999909e+01
1.262410000000000032e+01,1.157719999999999949e+01,7.452300000000000146e+00,7.570500000000000007e+00,1.572659999999999947e+01,1.461839999999999939e+01,1.195819999999999972e+01,1.471279999999999966e+01,1.349830000000000041e+01,2.699180000000000135e+01,4.337910000000000110e+01,3.156790000000000163e+01,1.794660000000000011e+01,1.590339999999999954e+01,1.822980000000000089e+01,1.620489999999999853e+01,1.921719999999999828e+01,2.818599999999999994e+01,3.198529999999999873e+01,3.408420000000000272e+01,3.533720000000000283e+01,3.931340000000000146e+01,3.483970000000000056e+01,3.251970000000000027e+01,3.954619999999999891e+01,4.949589999999999890e+01,6.504869999999999663e+01,8.613760000000000616e+01,1.019437000000000069e+02,1.418905000000000030e+02,2.358549999999999898e+02,7.397051000000000158e+02,8.721226000000000340e+02,3.844499000000000137e+02,1.775622999999999934e+02,1.334129000000000076e+02,1.030534999999999997e+02,6.754290000000000305e+01,4.572910000000000252e+01,4.265180000000000149e+01,5.082659999999999911e+01,6.639100000000000534e+01,6.200209999999999866e+01,4.176769999999999783e+01,3.325869999999999749e+01,3.274770000000000181e+01,4.054829999999999757e+01,2.768039999999999878e+01,1.218849999999999945e+01,2.107400000000000162e+01,2.639099999999999824e+01,2.119999999999999929e+01,1.555649999999999977e+01,7.583000000000000185e+00,4.334600000000000009e+00,1.573109999999999964e+01,1.424000000000000021e+01,1.014320000000000022e+01,2.180780000000000030e+01,2.560020000000000095e+01,3.617710000000000292e+01,5.766940000000000310e+01,3.809459999999999980e+01,3.326290000000000191e+01
1.970639999999999858e+01,1.980020000000000024e+01,1.593290000000000006e+01,1.872240000000000038e+01,1.816410000000000124e+01,1.795039999999999836e+01,1.612180000000000035e+01,2.655049999999999955e+01,3.119000000000000128e+01,2.218489999999999895e+01,3.121669999999999945e+01,2.470929999999999893e+01,2.128910000000000124e+01,2.561970000000000169e+01,1.627939999999999898e+01,1.603290000000000148e+01,2.232629999999999981e+01,2.319610000000000127e+01,2.341560000000000130e+01,3.960020000000000095e+01,5.377969999999999828e+01,4.830409999999999826e+01,3.895770000000000266e+01,3.849609999999999843e+01,4.737210000000000321e+01,4.831880000000000308e+01,6.258059999999999690e+01,8.602760000000000673e+01,1.101984999999999957e+02,1.542880999999999858e+02,2.229745000000000061e+02,7.356314999999999600e+02,9.007578999999999496e+02,4.011007999999999925e+02,1.928194000000000017e+02,1.452940999999999860e+02,1.026097000000000037e+02,7.077100000000000080e+01,5.280380000000000251e+01,4.837140000000000128e+01,3.427100000000000080e+01,3.781289999999999907e+01,3.760699999999999932e+01,2.881899999999999906e+01,3.627530000000000143e+01,4.150650000000000261e+01,3.512270000000000181e+01,2.916540000000000177e+01,2.711929999999999907e+01,2.160269999999999868e+01,1.369979999999999976e+01,1.214879999999999960e+01,1.545620000000000083e+01,2.981779999999999831e+01,2.775150000000000006e+01,2.077990000000000137e+01,2.110150000000000148e+01,2.156530000000000058e+01,2.016110000000000113e+01,1.864549999999999841e+01,2.429050000000000153e+01,3.561760000000000304e+01,3.508310000000000173e+01,3.507520000000000238e+01
1.405020000000000024e+01,1.578299999999999947e+01,2.678770000000000095e+01,2.029639999999999844e+01,1.020149999999999935e+01,1.997860000000000014e+01,2.246669999999999945e+01,1.759840000000000160e+01,2.002509999999999835e+01,2.145390000000000086e+01,2.712760000000000105e+01,1.887239999999999895e+01,1.691319999999999979e+01,2.332750000000000057e+01,2.547129999999999939e+01,2.717109999999999914e+01,2.154879999999999995e+01,2.401040000000000063e+01,3.020380000000000109e+01,3.082090000000000174e+01,3.205939999999999657e+01,3.449119999999999919e+01,4.081049999999999756e+01,4.823259999999999792e+01,5.098879999999999768e+01,5.779769999999999897e+01,6.717359999999999332e+01,8.702970000000000539e+01,1.207052000000000049e+02,1.530063000000000102e+02,2.303434000000000026e+02,7.324192000000000462e+02,8.919615000000000009e+02,4.208421999999999912e+02,1.894901999999999873e+02,1.385303999999999860e+02,9.982959999999999923e+01,7.772119999999999607e+01,7.142459999999999809e+01,6.353849999999999909e+01,6.138110000000000355e+01,4.641299999999999670e+01,3.805219999999999914e+01,3.898850000000000193e+01,3.557730000000000103e+01,2.743049999999999855e+01,2.218890000000000029e+01,2.252439999999999998e+01,1.887330000000000041e+01,1.309469999999999956e+01,1.483769999999999989e+01,1.784489999999999910e+01,2.153770000000000095e+01,2.006569999999999965e+01,1.399009999999999998e+01,1.178519999999999968e+01,1.397579999999999956e+01,1.124450000000000038e+01,1.612559999999999860e+01,2.040459999999999852e+01,2.588319999999999865e+01,4.917170000000000130e+01,3.664710000000000178e+01,3.735139999999999816e+01
1.682629999999999981e+01,1.109919999999999973e+01,1.262119999999999997e+01,9.915300000000000225e+00,7.727699999999999569e+00,1.793400000000000105e+01,2.782539999999999836e+01,1.998260000000000147e+01,1.082419999999999938e+01,8.949400000000000688e+00,2.164039999999999964e+01,3.359250000000000114e+01,2.226050000000000040e+01,1.390320000000000000e+01,1.584500000000000064e+01,2.234179999999999922e+01,2.217879999999999896e+01,1.863660000000000139e+01,2.302870000000000061e+01,2.897449999999999903e+01,2.959720000000000084e+01,2.755720000000000169e+01,3.002270000000000039e+01,3.778659999999999997e+01,4.525269999999999726e+01,5.536979999999999791e+01,6.256969999999999743e+01,7.194589999999999463e+01,9.956680000000000064e+01,1.419389999999999930e+02,2.211733999999999867e+02,7.152122000000000526e+02,8.798845000000000027e+02,4.153380000000000223e+02,1.819929999999999950e+02,1.189365999999999985e+02,9.144849999999999568e+01,7.725289999999999679e+01,6.586060000000000514e+01,5.954059999999999775e+01,5.186090000000000089e+01,4.211889999999999645e+01,3.968249999999999744e+01,3.563130000000000308e+01,3.043830000000000169e+01,3.432359999999999900e+01,3.280060000000000286e+01,3.138710000000000022e+01,2.675809999999999889e+01,2.016280000000000072e+01,2.146780000000000044e+01,2.549419999999999931e+01,3.061260000000000048e+01,3.211979999999999791e+01,2.779489999999999839e+01,1.815070000000000050e+01,1.536050000000000004e+01,1.460599999999999987e+01,2.022370000000000090e+01,2.633480000000000132e+01,3.914659999999999940e+01,5.747910000000000252e+01,4.060280000000000200e+01,3.881230000000000047e+01
1.146080000000000076e+01,1.705039999999999978e+01,1.791140000000000043e+01,1.317600000000000016e+01,1.383130000000000059e+01,1.815180000000000149e+01,1.577449999999999974e+01,1.882059999999999889e+01,2.205559999999999832e+01,1.967640000000000100e+01,2.503099999999999881e+01,1.847319999999999851e+01,2.143100000000000094e+01,2.750329999999999941e+01,2.317650000000000077e+01,2.581419999999999959e+01,2.251579999999999870e+01,2.387950000000000017e+01,3.327620000000000289e+01,2.872479999999999833e+01,2.683340000000000103e+01,2.941629999999999967e+01,3.396000000000000085e+01,4.274410000000000309e+01,4.537989999999999924e+01,5.227080000000000126e+01,6.514969999999999573e+01,7.692359999999999332e+01,9.348779999999999291e+01,1.494890000000000043e+02,2.165298999999999978e+02,6.559516999999999598e+02,8.131693999999999960e+02,3.853514999999999873e+02,1.712560000000000002e+02,1.146354000000000042e+02,9.196829999999999927e+01,6.929200000000000159e+01,5.717360000000000042e+01,4.672879999999999967e+01,3.953450000000000131e+01,4.307650000000000290e+01,3.436549999999999727e+01,3.125949999999999918e+01,3.437380000000000280e+01,3.037679999999999936e+01,1.990259999999999962e+01,2.295400000000000063e+01,2.771999999999999886e+01,1.766550000000000153e+01,1.815200000000000102e+01,2.154589999999999961e+01,1.750110000000000099e+01,2.036270000000000024e+01,1.890469999999999828e+01,1.782369999999999877e+01,2.044069999999999965e+01,1.670100000000000051e+01,1.674099999999999966e+01,2.879279999999999973e+01,2.602759999999999962e+01,2.650049999999999883e+01,3.552230000000000132e+01,4.175650000000000261e+01
