3.563532500000000027e+02,1.728783625000000086e+02,9.157645625000000678e+01,6.423324374999999975e+01,4.833326875000000200e+01,4.096209375000000108e+01,4.140951875000000371e+01,3.890185625000000158e+01,3.566947500000000559e+01,3.577821875000000063e+01,3.791194374999999894e+01,4.282395625000000194e+01,5.073346250000000168e+01,6.237143125000000055e+01,1.015172000000000025e+02,3.054082250000000158e+02,3.696986312500000054e+02,1.803007437499999810e+02,8.969365625000000364e+01,6.670974375000000123e+01,5.440200000000000102e+01,4.661100625000000264e+01,4.304091249999999746e+01,4.151533125000000268e+01,4.212299374999999912e+01,4.285051249999999357e+01,4.366828750000000525e+01,5.019566874999999584e+01,5.637693124999999839e+01,6.927699375000000259e+01,1.205988125000000082e+02,3.225915937500000155e+02
3.447032749999999623e+02,1.772799687500000232e+02,1.039177062499999948e+02,6.611343125000000498e+01,5.827033124999999814e+01,4.807843124999999418e+01,4.480143750000000580e+01,4.284360625000000056e+01,4.142194999999999538e+01,4.111535625000000493e+01,4.238039374999999609e+01,4.616904375000000016e+01,5.392180624999999594e+01,6.847754374999999527e+01,1.019983500000000021e+02,3.020593687499999760e+02,3.654545312500000023e+02,1.684062437499999874e+02,8.267500000000001137e+01,5.923430625000000305e+01,4.858518750000000352e+01,4.250503124999999471e+01,3.875900624999999877e+01,3.769389375000000086e+01,3.656628125000000296e+01,3.689984375000000227e+01,4.237677500000000208e+01,4.712780624999999901e+01,5.080221250000000310e+01,8.037165625000000091e+01,1.117802749999999889e+02,3.057756562499999973e+02
3.534550375000000031e+02,1.725856999999999744e+02,9.222681249999999409e+01,6.998331249999999670e+01,6.059147500000000264e+01,5.550586249999999211e+01,4.783152499999999918e+01,4.273212499999999636e+01,4.291103124999999352e+01,4.435006875000000548e+01,4.305898750000000064e+01,4.529693125000000009e+01,5.352670000000000528e+01,7.450693750000000648e+01,1.138518562499999973e+02,3.037842625000000112e+02,3.734482937500000048e+02,1.753047562500000254e+02,8.815439999999999543e+01,6.273429374999999908e+01,5.103923125000000027e+01,4.482083749999999611e+01,4.165753125000000523e+01,4.010323749999999876e+01,3.908806249999999949e+01,3.859198750000000189e+01,4.293219374999999616e+01,5.075211875000000106e+01,6.675735000000000241e+01,9.194148749999999382e+01,1.243581312499999996e+02,3.234857437499999833e+02
3.421313124999999786e+02,1.694834437500000206e+02,7.741884375000000773e+01,6.280540625000000432e+01,6.095063125000000070e+01,5.462870625000000047e+01,4.530363749999999357e+01,3.967109999999999559e+01,3.888190625000000011e+01,4.065405624999999645e+01,4.335171249999999787e+01,5.096297500000000014e+01,5.979455000000000098e+01,7.466356874999999604e+01,1.092206562500000047e+02,2.843198249999999803e+02,3.662435312499999895e+02,1.686066749999999956e+02,8.432051874999999086e+01,6.113569375000000150e+01,4.949937500000000057e+01,4.357926250000000579e+01,4.014655625000000327e+01,3.861134374999999608e+01,3.940576250000000158e+01,4.038266249999999502e+01,4.252302500000000407e+01,4.736429375000000164e+01,5.547868124999999395e+01,8.500425000000001319e+01,1.194534187499999973e+02,3.120480812500000525e+02
3.929813874999999825e+02,1.821738750000000095e+02,9.498290000000000077e+01,7.207243124999999395e+01,5.437417500000000103e+01,4.620050625000000366e+01,4.775418125000000202e+01,4.452801875000000109e+01,4.028201875000000598e+01,4.592713125000000218e+01,5.079328749999999815e+01,5.222093125000000668e+01,7.182947499999998797e+01,8.616556875000000559e+01,1.154094874999999973e+02,3.400834249999999770e+02,3.559031187499999760e+02,1.673901375000000087e+02,8.496620624999999905e+01,6.120469374999999701e+01,5.037558124999999620e+01,4.477998124999999874e+01,4.144586875000000248e+01,3.862925000000000608e+01,3.797392500000000126e+01,3.882766875000000084e+01,4.098083125000000138e+01,4.488908750000000225e+01,5.165486250000000723e+01,6.645234374999999716e+01,1.000802874999999972e+02,3.013123062500000060e+02
3.751062437500000328e+02,1.759862374999999872e+02,8.585736875000000623e+01,6.479219999999999402e+01,5.629401250000000800e+01,4.805883124999999723e+01,4.234143124999999941e+01,4.171289999999999765e+01,4.347643750000000296e+01,4.531636874999999520e+01,4.773039375000000462e+01,5.589028749999999945e+01,7.501136250000000416e+01,8.123248124999999220e+01,1.002254874999999998e+02,3.138822812500000055e+02,3.505817999999999870e+02,1.668025625000000218e+02,8.440820000000000789e+01,6.018033125000000183e+01,4.891082499999999555e+01,4.400641874999999459e+01,4.138997499999999974e+01,3.799591249999999576e+01,3.694069999999999965e+01,3.926038124999999468e+01,4.085226874999999325e+01,4.374923749999999956e+01,5.171796249999999873e+01,6.676699999999999591e+01,1.008669437499999901e+02,2.975737812500000246e+02
3.830267624999999612e+02,1.831489687499999945e+02,1.013200124999999900e+02,7.894838749999999550e+01,6.819151875000000018e+01,5.734272500000000150e+01,4.721378124999999670e+01,4.234913124999999923e+01,4.383652500000000884e+01,4.409394375000000110e+01,4.801356875000000457e+01,5.226786875000000521e+01,5.941559999999999775e+01,7.465550625000000196e+01,1.163201249999999902e+02,3.348436687500000062e+02,3.792881562499999859e+02,1.769818249999999864e+02,8.951048750000001064e+01,6.353876250000000425e+01,5.114104999999999990e+01,4.449125625000000639e+01,4.084088124999999536e+01,3.921720625000000382e+01,3.730490000000000350e+01,4.040084374999999994e+01,4.684390625000000341e+01,5.342412499999999653e+01,6.683226874999999723e+01,8.665709999999999980e+01,1.082409562500000106e+02,3.153442625000000135e+02
3.689258062499999937e+02,1.711077187500000036e+02,8.004873750000000143e+01,7.386615625000000307e+01,7.376380625000000180e+01,5.940986875000000111e+01,4.677723749999999825e+01,4.127559374999999875e+01,4.105632500000000107e+01,4.171627499999999600e+01,4.376638750000000044e+01,4.856776874999999905e+01,5.526391250000000355e+01,6.997466875000000641e+01,1.053879124999999988e+02,3.092083375000000274e+02,3.698602499999999509e+02,1.696076687500000162e+02,8.935280000000000200e+01,6.168838125000000616e+01,4.924019374999999599e+01,4.292438749999999459e+01,3.999216875000000471e+01,4.085593750000000313e+01,4.229765000000000441e+01,4.431646874999999852e+01,4.690929375000000334e+01,4.850353125000000176e+01,6.909651875000000132e+01,8.175105625000000487e+01,1.026867187499999972e+02,3.203372000000000526e+02
4.075774625000000242e+02,1.936957312499999944e+02,1.047360312499999964e+02,8.032864999999999611e+01,7.193047500000000127e+01,6.696886250000000018e+01,5.621259999999999479e+01,4.697375625000000099e+01,4.526693749999999739e+01,4.805840625000000443e+01,4.958167499999999706e+01,5.305616874999999766e+01,6.270352500000000617e+01,7.861250624999999559e+01,1.173356312500000058e+02,3.478448687499999892e+02,3.956776562499999841e+02,1.880075812499999870e+02,9.456636249999999677e+01,6.621831874999999457e+01,5.309253124999999329e+01,4.631291249999999593e+01,4.329806250000000034e+01,4.213330000000000553e+01,4.298463124999999252e+01,4.244421874999999744e+01,4.592086249999999836e+01,5.257418124999999520e+01,6.786748124999999732e+01,8.853515000000000157e+01,1.291616687499999898e+02,3.463804499999999962e+02
3.682177374999999984e+02,1.618586437499999988e+02,7.797906875000001037e+01,7.616946875000000716e+01,6.574349374999999895e+01,5.033672500000000127e+01,4.518288125000000122e+01,4.148811249999999973e+01,3.779075625000000116e+01,3.804751249999999629e+01,4.092206250000000267e+01,4.563901874999999819e+01,5.094765625000000142e+01,6.627059374999998909e+01,1.049315249999999935e+02,3.117681000000000040e+02,3.616163937499999292e+02,1.680716062500000021e+02,8.513406249999999886e+01,6.041294375000000372e+01,4.860839374999999762e+01,4.326198125000000516e+01,3.973836250000000092e+01,3.729802499999999554e+01,3.658591249999999917e+01,3.862171250000000100e+01,4.191456250000000239e+01,4.459466874999999675e+01,5.540733124999999859e+01,7.648005625000000407e+01,1.094847125000000005e+02,3.103049999999999500e+02
