4.036514312499999733e+02,2.050911624999999958e+02,1.018792375000000021e+02,8.581553750000000491e+01,7.413183749999998895e+01,6.421710625000000050e+01,5.476228125000000091e+01,5.162837499999999835e+01,5.400321249999999651e+01,5.331046874999999829e+01,5.858695000000000164e+01,6.507965624999999932e+01,7.320318125000000009e+01,8.693094374999999729e+01,1.247961937499999863e+02,3.362462874999999940e+02,2.249106562499999882e+02,1.289929062499999759e+02,7.767993124999999566e+01,6.462802499999999384e+01,6.769925625000000480e+01,6.674040625000000659e+01,5.460580000000000211e+01,5.694038125000000150e+01,5.862126250000000027e+01,6.254266249999999872e+01,6.851796249999999588e+01,6.515676249999999925e+01,6.501956250000000637e+01,7.590444999999999709e+01,9.242999374999999418e+01,1.879594375000000070e+02
3.833688687500000469e+02,1.953175562499999955e+02,1.246170437500000077e+02,1.050251374999999996e+02,9.126483749999999873e+01,9.398429375000000618e+01,8.798921874999999204e+01,8.001528749999999945e+01,6.829730625000000543e+01,6.724084999999999468e+01,7.004499375000000327e+01,7.311246875000000500e+01,7.876023125000000391e+01,9.606301874999999768e+01,1.247208125000000081e+02,3.218942812500000059e+02,2.575576624999999922e+02,1.564505187500000147e+02,8.916581874999999968e+01,6.720344374999999104e+01,6.143841250000000542e+01,5.388770625000000791e+01,4.792838125000000105e+01,4.537307500000000005e+01,4.922515624999999773e+01,5.826408749999999515e+01,5.709373750000000314e+01,6.110351875000000632e+01,7.721850624999999013e+01,9.649032499999999857e+01,1.305175062499999967e+02,2.301562624999999969e+02
3.652898374999999760e+02,2.013358374999999967e+02,1.119495937499999911e+02,9.734333750000000407e+01,9.672790000000000532e+01,8.708373124999999959e+01,8.702316250000001219e+01,8.122917499999999791e+01,7.739209999999999923e+01,7.462161249999999768e+01,7.964173750000000496e+01,7.712059374999999761e+01,7.742300625000000025e+01,1.011647250000000042e+02,1.325458500000000015e+02,3.090971062500000244e+02,3.112935562499999946e+02,1.609145812499999977e+02,9.488323124999999436e+01,7.184131250000000080e+01,6.791861875000000737e+01,5.988400000000000034e+01,5.063471249999999912e+01,4.906521874999999966e+01,4.948450625000000258e+01,5.241019374999999769e+01,5.821378125000000381e+01,7.058622499999999889e+01,8.545535624999999413e+01,9.566831874999999741e+01,1.168140187500000025e+02,2.753068812500000035e+02
4.186613437500000146e+02,2.033663250000000176e+02,1.093536937499999908e+02,1.074134062499999942e+02,9.119283124999999757e+01,7.798129375000000607e+01,7.938294999999999391e+01,8.140335000000000321e+01,7.945647500000001173e+01,7.892164999999999964e+01,8.593693749999999909e+01,9.340442500000000337e+01,9.524721249999998918e+01,1.150024374999999992e+02,1.398586687499999925e+02,3.383182124999999587e+02,2.571738249999999653e+02,1.359224874999999884e+02,8.010243750000000773e+01,6.599766250000000412e+01,6.096127500000000055e+01,5.751020624999999598e+01,5.589201250000000698e+01,5.386715000000000231e+01,4.976130625000000407e+01,4.953558124999999279e+01,5.469821875000000233e+01,6.428486874999998690e+01,7.851359999999999673e+01,8.278366250000000548e+01,1.045087437500000078e+02,2.304400562499999978e+02
3.727843062499999860e+02,1.948859062500000050e+02,1.095032250000000005e+02,9.097848125000000152e+01,8.429732500000000073e+01,6.861005624999999952e+01,6.833296250000000782e+01,6.513766250000000468e+01,6.935674375000000680e+01,1.062908437499999934e+02,1.109436687500000005e+02,9.699396249999999498e+01,9.308286875000000293e+01,9.020029999999999859e+01,1.376497062500000084e+02,3.377253812500000549e+02,4.084903000000000475e+02,2.060833937499999990e+02,9.929989999999999384e+01,7.240563749999999743e+01,6.100153749999999775e+01,5.494572499999999593e+01,5.226223749999999768e+01,4.881493749999999920e+01,4.676091875000000186e+01,4.762628750000000366e+01,5.426245624999999961e+01,6.229626875000000297e+01,7.344309375000000273e+01,8.178548750000000211e+01,1.151627687499999979e+02,3.365263750000000300e+02
2.745445750000000089e+02,1.431176375000000007e+02,9.519428750000000150e+01,8.797764374999999859e+01,7.096937499999999943e+01,5.251742500000000291e+01,4.207228749999999451e+01,4.058265624999999943e+01,4.308343750000000227e+01,5.062746874999999847e+01,5.914434374999999733e+01,5.476933125000000047e+01,5.358655000000000257e+01,6.194611874999999657e+01,9.067901875000001155e+01,2.398870812499999943e+02,3.893762437500000146e+02,1.852302312500000028e+02,1.132179624999999987e+02,1.034342187499999994e+02,7.874186249999999632e+01,6.508708125000001132e+01,6.376494999999999891e+01,7.253145624999999086e+01,7.775264999999998849e+01,8.756533124999999984e+01,9.260194375000000377e+01,7.645054999999999268e+01,1.111387750000000096e+02,1.276500687500000026e+02,1.302488187499999981e+02,3.391712437500000306e+02
3.567069874999999683e+02,1.659846312500000067e+02,9.526628750000000423e+01,9.785838125000000787e+01,1.071162874999999985e+02,8.390398749999999950e+01,5.794961874999999907e+01,6.162523124999999879e+01,8.072675625000000821e+01,8.737475624999999013e+01,9.987770000000000437e+01,1.179373874999999998e+02,1.135728624999999852e+02,1.094296875000000000e+02,1.137097937500000029e+02,3.006658125000000155e+02,4.540740624999999682e+02,2.178949562500000070e+02,1.105568687500000067e+02,7.971937499999999943e+01,6.843316250000000878e+01,6.171836875000000333e+01,5.546976875000000007e+01,5.370597499999999513e+01,5.854076874999999802e+01,6.738564374999999984e+01,6.724180624999999623e+01,5.586772500000000008e+01,6.828116874999999197e+01,9.858433125000000530e+01,1.407037875000000042e+02,3.906723312499999565e+02
3.307453874999999925e+02,1.685153500000000122e+02,8.975290625000000944e+01,6.829384374999999352e+01,5.458536250000000223e+01,4.650914374999999978e+01,4.125533749999999600e+01,3.705473125000000323e+01,3.983598124999999612e+01,4.467938750000000425e+01,4.565735624999999942e+01,4.855296250000000668e+01,5.728126249999999686e+01,6.736796250000000441e+01,9.750553125000000421e+01,2.775480625000000146e+02,2.931232437500000287e+02,1.628926374999999780e+02,1.225825687500000072e+02,1.146637187500000010e+02,8.645580000000001064e+01,6.755717500000000086e+01,7.662671875000000909e+01,8.196446874999999466e+01,6.656138125000001082e+01,5.711039375000000007e+01,7.105825000000000102e+01,7.876409999999999911e+01,7.429641249999998820e+01,8.752321874999998386e+01,1.171279187499999921e+02,2.597958687499999542e+02
3.487515687499999899e+02,1.897268187499999783e+02,1.045589374999999990e+02,8.455793124999999577e+01,7.599664375000000405e+01,7.377028749999999491e+01,8.324109375000000455e+01,7.523226250000000448e+01,6.376027499999999293e+01,6.851399374999999736e+01,6.670656250000000398e+01,6.297250625000000213e+01,6.779372499999999491e+01,8.227941250000000650e+01,1.164252187499999991e+02,2.888960875000000215e+02,3.482421625000000063e+02,1.953976437500000145e+02,1.120119624999999957e+02,8.748134999999999195e+01,7.812130625000000350e+01,7.009097499999998604e+01,6.563900624999999422e+01,7.118926249999999811e+01,7.704043750000001012e+01,9.982037499999999852e+01,1.143057624999999859e+02,1.049539812499999982e+02,1.254860187500000137e+02,1.913897625000000176e+02,2.313676187500000196e+02,3.312213562499999853e+02
5.268688812499999585e+02,2.634660499999999956e+02,1.517073250000000257e+02,1.352660187500000006e+02,1.204109687500000092e+02,1.035932499999999834e+02,1.058808687499999905e+02,1.140191937499999995e+02,1.071175000000000068e+02,9.470057500000000061e+01,1.093929249999999911e+02,1.271446625000000097e+02,1.215787312500000041e+02,1.243824437499999931e+02,1.695104999999999791e+02,4.525074312499999678e+02,5.255218125000000100e+02,2.526044249999999920e+02,1.272856875000000088e+02,8.727383749999999907e+01,7.360211874999998827e+01,6.824373749999999461e+01,5.849521874999999937e+01,5.506351249999999453e+01,5.826514999999999844e+01,6.783946249999999623e+01,7.567124375000000214e+01,8.023347499999999854e+01,9.875765624999999659e+01,1.157522625000000005e+02,1.457211499999999944e+02,4.348550562500000183e+02
