7.9662,8.2121,8.4804,8.7725,9.1089,9.4389,9.7799,10.1464,10.5574,10.9965,11.4792,12.0448,12.6676,13.2863,13.9751,14.7715,15.6991,16.7357,17.9076,19.3292,20.9410,22.8092,25.0889,27.9150,31.4957,36.1088,42.3282,51.1654,64.7248,88.6590,143.5002,457.2055,546.3592,252.8697,117.5368,78.0519,58.5793,46.8872,39.1249,33.5594,29.4096,26.1535,23.4792,21.3436,19.5583,18.0415,16.7710,15.6064,14.6494,13.8035,12.9518,12.1751,11.5595,11.0636,10.5470,10.0815,9.7064,9.2988,8.8614,8.5107,8.1835,7.8818,7.6410,7.3581,7.1775,7.4308,7.7412,8.0126,8.2955,8.6312,9.0264,9.3998,9.7774,10.2157,10.6642,11.2257,11.8537,12.5155,13.2590,14.0944,15.0553,16.0643,17.2172,18.6561,20.2729,22.1654,24.5296,27.3674,30.9252,35.6328,41.8845,50.7907,64.6896,89.0498,144.5504,461.1380,552.0646,256.6425,119.8405,79.9645,60.2488,48.4774,40.6283,34.9980,30.7645,27.4785,24.8049,22.5949,20.7749,19.2464,17.9102,16.7730,15.8256,14.8963,14.0626,13.3827,12.8051,12.1984,11.6708,11.1902,10.7093,10.3554,9.9921,9.6040,9.2937,9.0533,8.7502,8.4549,7.5531,7.8083,8.2894,8.8419,9.2969,9.7089,9.9872,10.0754,10.2539,10.7455,11.3849,12.1080,12.7997,13.4327,14.0507,14.6174,15.5195,16.7028,17.9442,19.4772,21.2393,23.0585,25.1996,27.8492,31.4160,36.2726,42.7165,51.7474,65.7359,90.0046,146.5743,470.2364,558.1320,255.5977,119.2940,78.5448,59.4076,47.7589,39.9224,34.4385,30.1690,26.6875,23.9340,21.7021,19.8223,18.3098,17.0960,16.0598,15.1016,14.1560,13.2919,12.5783,11.9471,11.3758,10.9093,10.4013,9.9190,9.5449,9.1707,8.9201,8.6694,8.3285,7.9667,7.5600,7.9211,8.1939,8.4055,8.7116,9.0766,9.3594,9.6731,10.0563,10.5040,10.9392,11.3875,11.9358,12.5434,13.2124,13.9144,14.7310,15.6487,16.6436,17.8483,19.2720,20.8290,22.6341,24.9960,27.8351,31.2883,36.0578,42.3116,50.8717,64.7406,89.2021,142.8088,463.8616,553.5508,251.3916,116.2877,77.8503,58.5463,46.7168,39.0724,33.5347,29.3124,26.1157,23.5460,21.3437,19.5471,18.0977,16.7324,15.5825,14.6734,13.7867,12.9643,12.3067,11.6507,11.0498,10.6123,10.1285,9.7024,9.3039,8.8534,8.5673,8.3155,7.9928,7.6864,7.4701,7.1631,7.4276,7.6296,8.0646,8.2062,8.6276,8.9711,9.3815,9.7342,10.1766,10.6691,11.2773,11.8548,12.5122,13.2157,13.9751,14.9086,15.9396,17.1729,18.6010,20.2152,22.0598,24.4047,27.1356,30.6357,35.2733,41.4746,50.1512,63.7985,90.4974,147.1476,446.0640,550.2695,270.3030,119.8318,80.5721,60.4548,48.4405,40.4499,34.9067,30.7885,27.2980,24.7806,22.5839,20.7800,19.2484,17.9238,16.7235,15.8044,14.9327,14.1025,13.3460,12.6835,12.1339,11.5971,11.1165,10.6105,10.2709,10.0203,9.6145,9.2512,8.9390,8.7109,8.4383,7.0619,7.2402,7.4685,7.7209,7.9811,8.2557,8.5944,8.9425,9.2881,9.7053,10.1176,10.5798,11.1647,11.7589,12.4090,13.1700,13.9811,14.8619,15.9138,17.1283,18.6897,20.5085,22.4353,24.8120,27.9566,32.4544,38.4393,45.4204,56.5888,84.9970,138.8831,394.9742,476.8856,233.4948,106.3753,70.2162,52.8866,42.7554,35.7289,30.5413,26.6693,23.7396,21.4386,19.5187,17.9566,16.5660,15.4115,14.3911,13.4369,12.6294,11.9645,11.4164,10.8279,10.2630,9.7912,9.3936,9.0556,8.6623,8.2713,7.9480,7.7021,7.4922,7.2197,6.9633,5.3730,5.5260,5.7208,5.9258,6.0618,6.2246,6.4905,6.7000,6.9113,7.2379,7.5790,7.8996,8.2367,8.6190,9.0989,9.6355,10.2356,10.9283,11.6800,12.5179,13.5583,14.7989,16.1536,17.7581,19.8996,23.1396,26.5363,29.5012,50.1292,72.4790,67.1946,408.6109,531.1789,205.3817,84.8155,53.7391,39.7514,31.7302,26.6331,22.9713,20.1159,17.6332,15.7156,14.3851,13.2554,12.2054,11.2981,10.5088,9.9397,9.4055,8.7908,8.2227,7.7384,7.3583,7.0924,6.7962,6.4718,6.1874,5.9278,5.6733,5.4390,5.2905,5.0919,4.9275,4.1563,4.3361,4.4694,4.6474,4.8053,4.9514,5.1522,5.3810,5.6731,5.8938,6.1183,6.4122,6.7432,7.1728,7.6216,7.9972,8.4147,9.0219,9.7259,10.5104,11.3310,12.2109,13.3484,14.9299,16.7428,18.9353,22.0639,26.9560,35.3571,46.8135,79.4139,401.5369,475.6916,175.5227,78.0763,51.5063,38.4818,30.4781,25.2859,21.5178,18.8362,16.6139,14.9785,13.5498,12.3860,11.4735,10.7158,10.1065,9.4728,8.8655,8.3582,7.9271,7.5709,7.2364,6.9311,6.6256,6.2892,6.0555,5.9045,5.7506,5.5783,5.3708,5.2216,5.0839,7.4229,7.6923,7.9290,8.1705,8.4967,8.8087,9.0939,9.4219,9.8259,10.2493,10.6745,11.1783,11.7556,12.3392,13.0176,13.7672,14.6338,15.6855,16.8544,18.1483,19.6887,21.4842,23.6729,26.6430,29.6924,32.4451,40.4962,59.4333,65.5574,68.9152,88.1752,297.7246,398.1318,209.2916,99.4426,68.3911,51.7899,41.8316,35.1105,30.2312,26.5233,23.6445,21.3373,19.3922,17.8047,16.4895,15.2716,14.2519,13.3642,12.5832,11.8716,11.2094,10.6040,10.1213,9.6627,9.2209,8.8581,8.5051,8.1299,7.7806,7.5371,7.2740,7.0286,6.8330,7.2476,7.5122,7.7707,8.0381,8.3144,8.5919,8.8708,9.1998,9.5859,10.0283,10.4662,10.9663,11.5414,12.1051,12.7467,13.5226,14.3597,15.3148,16.3931,17.6380,19.1682,20.9674,23.1209,25.7631,29.0107,33.3922,39.9338,47.4506,68.7094,144.3754,221.7467,399.1396,435.9097,218.4892,99.9685,67.2344,50.7104,40.7252,34.0535,29.3051,25.7171,22.8938,20.6841,18.8241,17.2479,15.9167,14.7716,13.7185,12.8322,12.1028,11.4417,10.8719,10.3185,9.7933,9.3075,8.8658,8.5149,8.1727,7.8428,7.5335,7.2618,6.9900,6.7054,6.4917,6.4261,6.7111,6.9152,7.1269,7.4305,7.7215,8.0353,8.3518,8.7411,9.1692,9.6063,10.1090,10.7043,11.2820,11.9071,12.6598,13.4595,14.4404,15.5693,16.8114,18.2851,20.0537,22.1595,24.7973,28.2185,32.7369,38.9213,48.9868,61.7956,126.7613,155.1985,353.9103,424.0613,198.7294,106.7016,70.2441,52.9392,42.6075,35.7168,30.7165,27.0185,24.1449,21.8256,19.9242,18.2701,16.9195,15.8481,14.8678,13.9140,13.1559,12.4892,11.8155,11.2717,10.7915,10.3391,9.9240,9.4700,9.1208,8.8526,8.5243,8.2168,7.9871,7.7609,7.4953,7.2969,7.4717,7.7187,8.0214,8.3196,8.6196,8.9997,9.3457,9.6921,10.1025,10.5808,11.1109,11.6705,12.2603,12.9521,13.7342,14.5930,15.6122,16.7428,17.9990,19.5352,21.3657,23.5502,26.3336,29.8287,34.4402,40.7603,50.2787,64.3750,96.4860,158.2792,415.7304,500.7457,260.3037,120.2369,73.7368,54.8339,43.9858,36.7719,31.5927,27.6881,24.6688,22.1847,20.1943,18.5330,17.1004,15.8643,14.8155,13.8948,13.0662,12.3988,11.7974,11.2266,10.6473,10.1061,9.7245,9.3857,8.9682,8.5445,8.2077,7.9099,7.6784,7.4415,7.1550,7.0347,7.2349,7.4540,7.6991,8.0212,8.3311,8.6221,8.9562,9.3294,9.7034,10.1223,10.5798,11.0985,11.6991,12.3434,13.0760,13.9008,14.8524,15.9137,17.1248,18.6000,20.3157,22.3916,25.0063,28.2653,32.5637,38.2961,46.8216,63.1504,94.0951,133.1592,374.1975,509.1362,249.3246,78.8861,70.0841,51.4857,40.1125,33.3656,28.6938,25.1674,22.3887,20.1687,18.3113,16.7848,15.5104,14.4355,13.4460,12.5361,11.8301,11.1886,10.5701,10.0281,9.5284,9.0782,8.6597,8.3314,7.9940,7.6480,7.3680,7.0869,6.8633,6.6559,6.3816,7.4485,7.6680,7.9498,8.2569,8.5715,8.8617,9.1918,9.6196,10.0560,10.4664,10.9464,11.5122,12.1160,12.7440,13.4579,14.2647,15.1877,16.2244,17.3568,18.6960,20.2915,22.1253,24.3097,27.0199,30.4106,34.4475,40.0884,48.7164,64.0057,98.2417,143.8925,394.7155,503.8856,289.7177,155.4332,106.8985,82.5143,57.6439,45.3442,38.8806,33.7122,29.8191,26.7348,24.1884,22.1424,20.4289,18.9257,17.6398,16.5255,15.5951,14.7178,13.9297,13.3083,12.7189,12.1293,11.6030,11.1078,10.6764,10.3149,9.9547,9.6058,9.2608,8.9694,8.7156,4.4396,4.5636,4.7045,4.8846,5.0491,5.2601,5.4932,5.7202,5.9308,6.1935,6.5069,6.8549,7.2445,7.6370,8.0539,8.4820,9.0179,9.6796,10.3874,11.2360,12.2450,13.3274,14.6383,16.4504,18.5233,21.2163,25.5147,27.9141,30.5060,44.5709,107.5313,341.2581,408.0063,217.4197,116.5334,61.2510,30.3449,27.4732,23.4283,20.1214,17.8920,15.8192,14.3976,13.1074,12.0548,11.2296,10.4816,9.8102,9.1940,8.6612,8.1993,7.8091,7.4331,7.0614,6.7736,6.5531,6.3487,6.0795,5.7964,5.5885,5.4007,5.2865,5.1178,4.9435,4.8795,5.0441,5.1777,5.3561,5.5506,5.7546,5.9806,6.2240,6.4897,6.7520,7.0201,7.3446,7.7610,8.2077,8.6281,9.1570,9.7493,10.4021,11.1828,12.1042,13.1464,14.3820,15.8904,17.9149,20.4398,23.3929,27.4077,31.9810,37.4699,69.2656,97.1138,356.3929,498.7414,276.3559,137.0067,82.2737,42.6229,26.7586,26.7083,20.6089,17.4899,15.8507,14.3680,13.2160,12.1162,11.1609,10.4145,9.7865,9.1301,8.5879,8.1094,7.6813,7.2883,6.9359,6.6648,6.3519,6.0310,5.7792,5.5456,5.3246,5.1433,5.0286,4.8981,4.7019,5.3255,5.5713,5.7691,5.9823,6.1731,6.3934,6.6688,6.9114,7.2551,7.6272,7.9562,8.3422,8.7938,9.3323,9.9157,10.4879,11.1861,11.9811,12.8759,13.9675,15.1819,16.5208,18.0657,20.7378,22.9762,26.9013,35.9017,27.9430,37.0063,71.0504,80.8547,361.9934,484.8018,245.8015,96.6778,52.3720,58.7468,36.1861,30.6335,26.0552,22.5791,19.9469,18.0584,16.6954,15.3825,14.2495,13.2446,12.3814,11.6520,11.0158,10.4629,9.9141,9.4014,9.0046,8.6116,8.2537,7.9326,7.6117,7.3212,7.0698,6.9097,6.7754,6.5427,6.2936,7.0496,7.2816,7.5426,7.7858,8.0049,8.3265,8.6646,8.9535,9.3150,9.7459,10.1754,10.6577,11.1729,11.7096,12.3481,13.0821,13.8749,14.7775,15.8161,17.0484,18.4412,19.8870,21.6020,23.3669,26.7436,30.3836,34.5357,44.5816,62.3495,77.3924,147.4698,386.1918,450.0667,237.9909,126.9328,100.1786,68.0949,52.0759,43.0816,34.4473,29.9683,26.2809,23.5007,21.2601,19.4710,17.9530,16.6234,15.4885,14.4661,13.5854,12.8157,12.1346,11.5037,10.9491,10.4246,9.9135,9.5512,9.2112,8.8041,8.4793,8.1680,7.8405,7.5851,7.4057,4.8059,4.8779,4.9997,5.2189,5.4604,5.6849,5.8623,6.0649,6.3325,6.5897,6.8906,7.2291,7.5589,7.9201,8.3423,8.8452,9.3950,9.9919,10.6549,11.4185,12.3194,13.4570,14.9672,16.6362,18.4092,21.7075,25.0027,31.4808,43.3575,58.7470,110.5951,316.4464,315.6697,107.9531,64.0456,50.8819,35.9621,28.2841,20.3653,17.0127,15.4684,14.6337,13.3266,12.1058,11.0812,10.2507,9.5461,8.9291,8.3638,7.8712,7.4333,6.9795,6.6499,6.3803,6.0442,5.7801,5.5087,5.2707,5.0741,4.8646,4.7060,4.4935,4.3429,4.2790,5.1856,5.3408,5.4599,5.6823,5.9395,6.1414,6.3878,6.6289,6.9438,7.2866,7.6007,8.0099,8.3922,8.8242,9.3768,9.9039,10.5423,11.2906,12.0881,13.0419,14.2056,15.5301,16.9504,18.8947,21.1890,23.9994,30.7983,36.8036,38.7919,62.2069,120.9762,332.4677,359.9671,188.3595,108.5242,46.2979,47.8544,41.7279,27.8796,29.5624,25.6066,19.3583,17.7286,16.1878,14.8588,13.6818,12.6160,11.7704,11.0253,10.3680,9.8225,9.3086,8.8551,8.4867,8.1128,7.7565,7.3670,7.0756,6.8504,6.6063,6.4054,6.2152,6.0332,5.7988,9.3606,9.6190,9.9362,10.2742,10.5969,10.9804,11.4036,11.8520,12.3486,12.8692,13.3967,13.9845,14.6506,15.4059,16.2393,17.1846,18.2848,19.4531,20.8066,22.3958,24.2398,26.4294,29.1220,32.2725,36.4222,41.5322,46.6928,56.2996,76.5109,97.0910,122.0700,377.0736,460.8627,269.9540,165.4935,91.9738,76.2454,64.1587,51.3017,39.4067,35.2303,31.1787,27.9523,25.3762,23.3460,21.4560,19.9013,18.4873,17.2895,16.2619,15.3082,14.5338,13.7348,12.9912,12.4228,11.8437,11.3450,10.8043,10.3270,9.9969,9.6010,9.2599,8.9384,8.6204,7.8162,8.0368,8.2809,8.5751,8.8398,9.1698,9.5311,9.8954,10.2862,10.6893,11.1641,11.6575,12.1926,12.8409,13.5280,14.2744,15.1738,16.1475,17.2617,18.5518,20.0270,21.7851,23.8312,26.4384,30.0284,34.0969,40.0808,49.3969,70.5389,91.7390,127.5086,455.1690,567.3525,261.6563,121.0014,83.2454,62.0396,47.1446,36.7384,33.5931,28.2670,25.8371,23.1244,20.7369,18.9911,17.4831,16.2160,15.1287,14.1820,13.3108,12.4925,11.7890,11.1571,10.6028,10.1296,9.6714,9.2043,8.8186,8.4889,8.1754,7.8711,7.5980,7.3827,7.0839,5.0797,5.2914,5.4671,5.6118,5.8633,6.1370,6.3371,6.6072,6.9047,7.1904,7.5818,7.9783,8.3784,8.8651,9.3446,9.9302,10.5825,11.2338,12.0855,13.1172,14.2612,15.5771,17.2057,19.1673,21.5608,24.6065,28.9318,35.8345,43.3307,63.5886,117.0522,340.3117,390.0650,175.7218,86.8388,64.2736,46.6899,34.5952,28.0064,24.9214,21.5699,19.1849,17.4292,15.9667,14.6830,13.5927,12.6643,11.8253,11.1706,10.5407,9.9337,9.5188,9.0806,8.6142,8.2329,7.9000,7.5753,7.2663,7.0422,6.8311,6.5753,6.3606,6.2126,6.0528,6.1452,6.3342,6.5380,6.7858,7.0710,7.3205,7.5526,7.8532,8.1774,8.4911,8.8999,9.3458,9.7889,10.2896,10.8494,11.5015,12.2461,13.0208,13.9742,15.1001,16.3963,17.9020,19.7142,21.9457,24.8231,28.6570,34.3289,42.6961,54.0992,63.0601,121.2039,380.9964,418.9179,185.3869,94.3460,63.2050,47.2676,35.8935,30.4315,25.9997,22.7278,20.2404,18.2257,16.5616,15.1963,14.0216,13.0170,12.2018,11.4771,10.7578,10.1113,9.5416,9.0476,8.6616,8.2964,7.9428,7.6419,7.3357,7.0026,6.6961,6.4578,6.2499,6.0260,5.7985,7.6099,7.7881,8.1120,8.3837,8.6289,8.9575,9.2827,9.6552,10.0478,10.4591,10.9541,11.4880,12.0299,12.6400,13.3298,14.0967,14.9891,15.9694,17.0712,18.4160,19.9890,21.8141,24.0281,26.7546,30.2396,34.7606,40.8434,49.3442,62.9029,87.7968,160.1350,329.5188,380.1326,230.7686,112.4073,69.5000,52.7860,43.1509,36.1580,31.0698,27.2721,24.3478,21.9317,19.9046,18.2522,16.8775,15.6256,14.5660,13.6791,12.8492,12.0799,11.4704,10.8896,10.3023,9.8553,9.4625,9.0146,8.6182,8.3458,8.0185,7.6993,7.4281,7.1751,6.9138,5.4575,5.6083,5.8001,6.0287,6.2742,6.5151,6.7796,7.0177,7.3309,7.6919,8.0628,8.4796,8.9075,9.4158,9.9988,10.6278,11.3025,12.0724,13.0124,14.0294,15.1602,16.6049,18.4110,20.6092,23.3313,26.8900,31.6459,38.3806,48.9853,68.3998,124.7147,406.7995,464.4115,197.0781,89.5353,59.1094,44.6553,36.0439,30.1936,25.9926,22.8807,20.4287,18.4598,16.8916,15.5300,14.3275,13.3816,12.4984,11.7403,11.1313,10.5106,9.9557,9.4762,8.9977,8.6012,8.2839,7.9907,7.7154,7.4131,7.2089,7.0102,6.7387,6.4838,6.2395,5.4191,5.5874,5.7384,5.9234,6.1660,6.3812,6.6387,6.8862,7.1443,7.4770,7.8384,8.1779,8.5408,9.0013,9.5138,10.0654,10.7162,11.4565,12.2187,13.1455,14.3295,15.5866,17.1093,19.0787,21.4995,24.6716,28.8764,34.8355,44.0314,60.1447,96.3672,337.3191,406.2530,178.8516,80.4642,54.4294,40.7178,32.5948,27.2143,23.3245,20.4167,18.1960,16.3826,14.9294,13.6898,12.5611,11.6297,10.8720,10.2166,9.6035,9.0442,8.6049,8.1736,7.7438,7.4156,7.0908,6.8190,6.5421,6.2163,5.9939,5.8087,5.6167,5.3867,5.1607,5.7675,5.9599,6.1227,6.3437,6.5538,6.7738,7.0899,7.3331,7.6021,7.9502,8.3107,8.7031,9.1142,9.5563,10.1058,10.7084,11.4110,12.1548,12.9306,13.9187,15.1118,16.4721,18.1278,20.1644,22.7086,26.0330,30.5223,36.9410,46.8621,64.2336,103.5638,290.3027,356.4530,184.6253,85.4061,56.5793,42.4944,34.0123,28.3940,24.3646,21.3170,18.9305,17.0264,15.5422,14.2290,13.0873,12.1342,11.3377,10.6885,9.9569,9.3783,8.8863,8.3894,7.9933,7.6543,7.3217,6.9493,6.6808,6.4393,6.1535,5.8879,5.6557,5.5049,5.3512,5.5536,5.7789,5.9485,6.1715,6.3956,6.6372,6.9095,7.2145,7.5396,7.8668,8.2139,8.6133,9.0413,9.5495,10.1645,10.7776,11.4887,12.3280,13.2257,14.2525,15.4803,16.9695,18.7865,20.9963,23.7176,27.2188,32.0546,38.8744,49.3878,67.7951,109.8614,346.1778,421.2738,202.4572,93.0275,61.6578,46.4085,37.3008,31.1770,26.8206,23.5863,21.0441,19.0202,17.3219,15.9304,14.7642,13.7723,12.9231,12.1132,11.4089,10.8109,10.2817,9.7759,9.3809,8.9752,8.5767,8.2259,7.8732,7.6155,7.3152,7.0738,6.8614,6.6290,6.4673,6.4355,6.6121,6.8216,7.0657,7.3628,7.6337,7.8886,8.2181,8.6170,8.9905,9.3700,9.8209,10.3106,10.8825,11.4842,12.1557,12.8937,13.7170,14.7847,15.9809,17.2994,18.8777,20.7836,23.1504,26.1293,29.9636,35.1752,42.6182,54.0547,74.1209,119.5903,393.0034,471.0311,215.3305,99.5224,66.0511,49.7089,39.8927,33.2781,28.5538,25.0262,22.2908,20.0766,18.2420,16.7529,15.5256,14.4002,13.4087,12.6012,11.8558,11.1892,10.6176,10.1162,9.6339,9.1522,8.7349,8.4478,8.1269,7.7267,7.4626,7.2181,6.9541,6.7256,6.4940,7.0732,7.2561,7.4795,7.7239,7.9806,8.2844,8.6230,8.9125,9.2697,9.6879,10.0950,10.5595,11.0827,11.6478,12.2768,12.9473,13.7260,14.6894,15.7711,16.9451,18.3436,19.9992,22.0207,24.4530,27.5144,31.5680,36.9877,44.7600,56.7683,77.6613,125.0763,396.5710,470.8883,216.6764,102.2310,67.9494,51.1010,40.9454,34.1431,29.3291,25.6515,22.7841,20.4515,18.5681,17.0422,15.7114,14.5619,13.5379,12.6675,11.9257,11.3000,10.7430,10.1390,9.6396,9.1774,8.7328,8.3078,7.9532,7.6778,7.4035,7.1377,6.9032,6.6490,6.3688,6.2001,6.3388,6.5834,6.8635,7.1165,7.4011,7.6892,8.0326,8.4002,8.7589,9.1952,9.6467,10.1393,10.7023,11.3381,12.0927,12.8833,13.7252,14.7583,15.9590,17.3089,18.9814,20.9727,23.3545,26.4278,30.4669,35.8446,43.4368,55.2150,75.8450,123.9514,433.1546,516.2920,226.3841,103.7500,68.8856,51.9270,41.7527,34.9238,30.0936,26.4491,23.5518,21.2788,19.4041,17.8301,16.5307,15.3847,14.3844,13.5144,12.7943,12.1202,11.4508,10.8862,10.4471,10.0251,9.5672,9.1899,8.8467,8.5027,8.2670,8.0053,7.7012,7.4348,7.1913
